ID	signup_ym	birth_year	annual_income	marital_status	children	recency	amount_alcohol	amount_fruit	amount_meat	amount_fish	amount_snack	amount_general	num_purchase_web	num_purchase_store	num_purchase_discount	promotion_1	promotion_2	promotion_3	promotion_4	promotion_5	promotion_6	revenue
10909	2022-04	1956	120047200.0	배우자 있음	0	9	1289600	31200	902200	66300	24700	154700	5	5	0	0	0	1	0	1	0	11
3769	2022-05	1980		배우자 있음	1	17	32500	1300	16900	0	0	3900	1	3	1	0	0	0	0	0	0	11
8702	2021-11	1984	34979100.0	배우자 있음	2	10	11700	1300	9100	0	3900	2600	1	3	2	0	0	0	0	0	0	11
4791	2021-03	1988	58453200.0	배우자 있음	2	35	24700	1300	22100	2600	0	2600	1	3	1	0	0	0	0	0	0	11
2963	2022-07	1987	98159100.0	배우자 있음	0	56	921700	120900	486200	135200	104000	104000	8	6	1	0	0	0	0	0	0	11
8216	2022-01	1980	69889300.0	배우자 있음	2	7	205400	0	98800	16900	9100	92300	4	3	6	0	0	0	0	0	0	11
8140	2021-12	1981	29486600.0	배우자 있음	1	51	13000	18200	37700	5200	2600	46800	2	4	3	0	0	0	0	0	0	11
10146	2022-05	1980	50553100.0	배우자 있음	1	17	32500	1300	16900	0	0	3900	1	3	1	0	0	0	0	0	0	11
5289	2021-02	1983	54155400.0	미혼	2	30	10400	5200	15600	19500	5200	37700	1	2	2	0	0	0	0	0	0	11
2587	2022-08	1980	38728300.0	배우자 있음	1	21	18200	0	7800	0	0	0	2	3	2	0	0	0	0	0	0	11
4405	2021-10	1964	83089500.0	배우자 있음	2	2	808600	9100	149500	39000	0	19500	6	12	2	0	0	0	0	0	0	11
8663	2022-08	1982	51994800.0	이혼	2	85	14300	0	3900	0	0	1300	1	2	1	0	0	0	0	0	0	11
2589	2022-05	1980	34786700.0	이혼	1	65	32500	3900	20800	10400	6500	2600	2	3	2	0	0	0	0	0	0	11
3421	2021-07	1976	82993300.0	이혼	1	64	825500	19500	130000	26000	9100	170300	9	9	1	0	0	0	0	0	0	11
10490	2021-03	1977	66350700.0	배우자 있음	2	11	130000	83200	102700	84500	0	141700	6	4	2	0	0	0	0	0	0	11
4094	2020-11	1969	78707200.0	배우자 있음	2	92	261300	2600	55900	3900	6500	45500	5	5	4	0	0	0	0	0	0	11
9958	2022-06	1980	85390500.0	배우자 있음	1	54	834600	18200	63700	0	9100	74100	9	9	1	0	0	0	0	0	0	11
2534	2022-07	1961	49030800.0	배우자 있음	1	4	126100	1300	53300	7800	2600	53300	4	3	2	0	0	0	0	0	0	11
4188	2020-11	1965	47923200.0	미혼	1	53	265200	6500	50700	22100	0	115700	5	4	3	0	0	0	0	0	1	11
6613	2021-01	1978	57864300.0	배우자 있음	1	39	666900	9100	172900	59800	18200	18200	8	8	6	0	0	0	0	0	0	11
10827	2020-11	1975	48031100.0	배우자 있음	2	49	114400	3900	27300	5200	1300	37700	3	4	4	0	0	0	0	0	0	11
5491	2021-07	1959	61557600.0	배우자 있음	1	70	223600	15600	145600	10400	0	19500	6	5	4	0	0	0	0	0	0	11
8402	2022-03	1961	87213100.0	배우자 있음	1	40	427700	45500	288600	169000	45500	55900	7	8	2	0	0	0	0	0	0	11
8783	2020-12	1958	74158500.0	배우자 있음	1	40	384800	16900	135200	14300	16900	22100	4	9	3	0	0	0	0	0	0	11
10010	2020-12	1961	48044100.0	이혼	2	43	130000	2600	20800	2600	1300	40300	3	2	4	0	0	0	0	0	1	11
618	2020-12	1985	90205700.0	배우자 있음	1	17	548600	9100	309400	89700	59800	19500	7	12	1	0	0	0	0	0	0	11
9121	2021-08	1980	104174200.0	배우자 있음	1	40	1583400	20800	353600	135200	0	104000	5	6	2	1	0	0	1	1	1	11
361	2022-05	1977	56084600.0	배우자 있음	2	84	6500	1300	9100	2600	1300	5200	1	2	1	0	0	0	0	0	0	11
4310	2022-04	1952	104765700.0	배우자 있음	0	25	659100	120900	676000	314600	52000	33800	5	5	1	1	0	0	0	0	1	11
2678	2021-05	1998	44735600.0	미혼	1	62	67600	15600	65000	5200	46800	71500	5	3	3	0	0	0	0	0	0	11
6376	2021-09	1987	74798100.0	미혼	1	83	248300	72800	180700	66300	10400	130000	4	8	4	0	0	0	0	0	0	11
524	2021-04	1974	29424200.0	배우자 있음	0	47	2600	29900	14300	10400	7800	59800	2	2	1	0	0	0	0	0	0	11
10341	2022-05	1956	66709500.0	배우자 있음	0	45	88400	36400	50700	20800	39000	53300	2	5	1	0	0	0	0	0	0	11
5654	2022-06	1980	46833800.0	배우자 있음	3	34	26000	5200	13000	7800	5200	22100	2	3	2	0	0	0	0	0	0	11
4098	2022-04	1981	32030700.0	배우자 있음	2	3	26000	3900	20800	0	5200	1300	2	4	3	0	0	0	0	0	0	11
5824	2022-07	1980	44951400.0	배우자 있음	3	1	9100	0	1300	0	0	0	1	2	1	0	0	0	0	0	0	11
7000	2022-01	1980	85415200.0	미혼	0	18	362700	223600	96200	49400	10400	319800	2	10	1	0	0	0	0	0	0	11
2561	2021-02	1974	82953000.0	미혼	1	45	1270100	15600	328900	20800	15600	131300	4	12	4	0	0	0	1	0	0	11
5229	2022-05	1977	70371600.0	배우자 있음	1	81	39000	1300	10400	0	0	3900	1	3	1	0	0	0	0	0	0	11
4086	2021-03	1967	24297000.0	배우자 있음	0	77	7800	1300	9100	29900	5200	24700	1	2	1	0	0	0	0	0	0	11
2428	2021-07	1978	36613200.0	배우자 있음	1	23	3900	23400	33800	14300	10400	15600	2	4	3	0	0	0	0	0	0	11
8254	2021-07	1982	44974800.0	배우자 있음	1	48	18200	0	2600	0	0	9100	1	2	1	0	0	0	0	0	0	11
2836	2021-12	1980	56249700.0	배우자 있음	1	61	13000	1300	9100	0	0	1300	1	2	1	0	0	0	0	0	0	11
8418	2022-06	1966	50363300.0	미혼	2	60	9100	13000	22100	10400	7800	16900	2	3	2	0	0	0	0	0	0	11
1362	2021-05	1980	41479100.0	미혼	0	75	42900	113100	83200	227500	20800	96200	6	6	1	0	0	0	0	0	0	11
7152	2021-07	1991	35230000.0	배우자 있음	1	64	15600	0	16900	2600	0	13000	1	3	1	0	0	0	0	0	0	11
10033	2022-05	1981	40511900.0	이혼	1	54	2600	3900	13000	14300	2600	13000	1	3	1	0	0	0	0	0	0	11
9349	2022-03	1993	120292900.0	배우자 있음	0	84	900900	27300	153400	143000	191100	54600	6	11	1	1	0	0	0	1	0	11
274	2022-03	1981	45308900.0	미혼	2	75	11700	3900	19500	2600	3900	2600	2	3	2	0	0	0	0	0	0	11
3388	2022-01	1975	92097200.0	이혼	2	16	167700	33800	87100	3900	87100	2600	6	5	5	0	0	0	0	0	0	11
922	2021-07	1987	40411800.0	배우자 있음	2	79	20800	2600	14300	3900	0	20800	1	2	2	0	0	1	0	0	0	11
8588	2020-11	1969	78707200.0	배우자 있음	2	92	261300	2600	55900	3900	6500	45500	5	5	4	0	0	0	0	0	0	11
2518	2021-04	1994	26638300.0	배우자 있음	0	16	6500	5200	6500	5200	2600	13000	0	2	1	0	0	0	0	0	0	11
574	2022-07	1972	55279900.0	배우자 있음	0	96	18200	46800	14300	3900	33800	45500	1	4	1	0	0	0	0	0	0	11
3220	2021-05	1991	51898600.0	배우자 있음	1	30	37700	15600	76700	24700	1300	46800	3	4	2	0	0	0	0	0	0	11
5967	2021-10	1960	43422600.0	배우자 있음	2	60	33800	2600	24700	13000	6500	10400	2	3	3	0	0	0	0	0	0	11
1183	2021-12	1957	47330400.0	배우자 있음	2	11	11700	1300	5200	3900	2600	3900	1	2	1	0	0	0	0	0	0	11
6856	2020-11	1987	28138500.0	배우자 있음	1	75	18200	0	29900	5200	6500	24700	3	3	3	0	0	0	0	0	1	11
4530	2021-01	1956	101955100.0	사별	0	36	1263600	24700	773500	234000	33800	179400	3	10	3	1	0	0	0	0	1	11
1553	2021-12	1954	107454100.0	배우자 있음	0	71	1255800	218400	873600	319800	136500	163800	7	10	1	1	0	0	1	0	0	11
4682	2022-01	1966	67438800.0	배우자 있음	0	88	128700	35100	132600	36400	62400	7800	2	8	1	0	0	0	0	0	0	11
8204	2021-03	1979	101453300.0	배우자 있음	0	93	626600	45500	718900	93600	208000	22100	4	9	1	0	0	0	0	0	0	11
5221	2021-02	1965	68707600.0	배우자 있음	1	93	928200	10400	128700	14300	0	61100	10	5	4	0	0	1	0	0	0	11
1232	2022-01	1990	91049400.0	배우자 있음	0	54	763100	70200	452400	92300	70200	169000	4	8	1	0	0	0	0	0	0	11
1927	2022-06	1981	90221300.0	배우자 있음	1	41	518700	35100	206700	75400	10400	50700	4	5	4	0	0	0	0	0	0	11
5788	2021-05	1980	59868900.0	배우자 있음	1	46	72800	13000	119600	24700	9100	32500	3	4	3	0	0	0	0	0	0	11
6652	2022-09	1973	100545900.0	배우자 있음	0	28	295100	196300	744900	127400	70200	40300	3	9	1	0	0	0	0	0	0	11
6246	2022-02	1961	96059600.0	미혼	0	40	913900	132600	781300	0	75400	55900	3	8	1	0	0	0	0	0	1	11
5975	2021-12	1975	52395200.0	미혼	1	82	48100	0	22100	0	0	3900	2	3	1	0	0	0	0	0	0	11
6875	2020-11	1973	42545100.0	배우자 있음	0	38	217100	16900	234000	111800	16900	91000	7	5	2	0	0	0	0	0	0	11
4399	2022-09	1977	89303500.0	배우자 있음	0	3	595400	105300	462800	137800	65000	52000	4	7	1	0	0	0	0	0	0	11
4042	2021-01	1979	56290000.0	이혼	1	87	118300	3900	67600	2600	1300	40300	4	4	3	0	0	0	0	0	1	11
2157	2021-04	1980	34177000.0	배우자 있음	2	49	19500	10400	20800	14300	6500	28600	2	4	4	0	0	0	0	0	0	11
10133	2022-05	1978	121927000.0	미혼	0	16	1692600	88400	950300	115700	148200	58500	6	12	0	1	0	0	1	1	1	11
2525	2020-12	1982	49933000.0	배우자 있음	0	65	198900	83200	159900	150800	83200	18200	5	9	2	0	0	0	0	0	1	11
8233	2022-04	1958	84325800.0	사별	1	9	660400	6500	27300	9100	6500	13000	7	7	4	0	0	0	1	0	0	11
9483	2021-11	1967	75344100.0	배우자 있음	1	24	377000	76700	230100	100100	6500	37700	4	8	7	0	0	0	0	0	0	11
2945	2022-07	1963	59819500.0	배우자 있음	2	25	49400	0	2600	0	0	7800	1	3	1	0	1	1	0	0	0	11
10403	2022-09	1986	21490300.0	배우자 있음	1	43	2600	16900	7800	9100	6500	14300	3	3	3	0	0	0	0	0	0	11
5074	2021-10	1994	36493600.0	배우자 있음	1	10	39000	0	13000	2600	0	6500	1	3	1	0	0	0	0	0	0	11
10524	2021-09	1971	64318800.0	이혼	1	29	501800	29900	123500	70200	53300	254800	2	5	4	0	0	0	0	0	0	11
4690	2021-05	1961	65942500.0	배우자 있음	1	45	575900	13000	97500	0	13000	62400	8	8	4	0	0	0	0	0	0	11
7521	2021-08	1960	108997200.0	배우자 있음	0	57	1171300	40300	448500	97500	40300	248300	4	11	1	0	0	0	0	1	0	11
7196	2022-05	1958	53488500.0	배우자 있음	2	20	11700	0	3900	0	0	1300	0	3	1	0	0	0	0	0	0	11
4406	2021-04	1978	87644700.0	배우자 있음	1	29	1099800	109200	457600	118300	72800	54600	9	8	4	0	0	0	0	0	0	11
9672	2022-03	1978	30110600.0	배우자 있음	2	82	10400	3900	11700	24700	5200	28600	1	3	3	0	0	0	0	0	0	11
4864	2021-07	1985	44694000.0	배우자 있음	1	68	93600	9100	75400	16900	1300	31200	4	3	4	0	0	0	0	0	0	11
4706	2021-07	1974	45115200.0	미혼	1	65	37700	0	6500	0	1300	6500	1	3	1	0	0	0	0	0	0	11
4070	2020-11	1977	123332300.0	배우자 있음	2	99	219700	31200	718900	244400	0	187200	8	4	1	0	0	0	1	1	1	11
25	2021-02	1966	84692400.0	배우자 있음	1	9	598000	45500	548600	42900	15600	198900	6	7	2	0	0	0	0	0	0	11
3697	2021-05	1962	51867400.0	배우자 있음	1	20	89700	10400	33800	15600	9100	15600	3	4	2	0	0	0	0	0	0	11
217	2021-02	1964	84314100.0	미혼	0	78	722800	18200	932100	273000	0	55900	7	10	1	0	0	0	0	0	0	11
4220	2022-01	1978	77859600.0	배우자 있음	1	26	94900	0	16900	0	1300	0	2	3	1	0	0	0	0	0	0	11
5286	2022-01	1995	53326000.0	미혼	0	68	145600	1300	70200	9100	9100	46800	3	4	1	0	0	0	0	0	0	11
9559	2022-04	1969	74193600.0	배우자 있음	1	79	1227200	0	78000	0	0	39000	7	13	2	0	0	1	0	0	0	11
2849	2021-06	1987	78616200.0	미혼	1	25	344500	258700	393900	304200	11700	221000	10	12	7	0	0	0	0	0	0	11
7787	2020-11	1968	81649100.0	배우자 있음	1	83	683800	36400	175500	13000	27300	128700	5	12	3	0	0	0	0	0	0	11
3102	2022-01	1989	25238200.0	배우자 있음	1	32	2600	3900	15600	3900	6500	9100	1	3	1	0	0	0	0	0	0	11
5868	2021-11	1988	24839100.0	배우자 있음	1	49	2600	5200	11700	13000	6500	20800	1	3	2	0	0	0	0	0	0	11
8370	2020-10	1984	98129200.0	배우자 있음	1	50	491400	126100	336700	256100	252200	44200	7	6	2	0	0	0	0	0	0	11
9988	2021-05	1984	91492700.0	미혼	1	84	718900	32500	184600	84500	87100	10400	6	13	3	0	0	0	0	0	0	11
2939	2022-09	1978	103244700.0	배우자 있음	0	96	976300	165100	893100	26000	19500	40300	4	4	1	0	0	0	0	0	0	11
5529	2022-09	1954	83218200.0	배우자 있음	3	56	527800	0	39000	0	0	10400	8	5	7	1	0	0	0	0	0	11
9743	2021-04	1963	100097400.0	배우자 있음	1	85	1883700	115700	209300	89700	45500	139100	11	8	2	0	0	0	0	1	0	11
5763	2022-02	1980	64810200.0	배우자 있음	1	63	159900	22100	222300	50700	0	39000	6	5	5	0	0	0	0	0	0	11
3478	2021-09	1979	78760500.0	배우자 있음	2	17	347100	54600	401700	71500	54600	27300	7	9	10	0	0	0	0	0	1	11
7494	2021-04	1958	55734900.0	이혼	2	11	271700	0	52000	3900	2600	19500	6	4	4	0	0	0	0	0	0	11
1763	2021-10	1996	113982700.0	배우자 있음	0	62	1636700	223600	1059500	126100	192400	42900	7	10	1	1	0	1	0	1	1	11
7250	2021-12	1986	75227100.0	배우자 있음	1	48	447200	45500	231400	19500	29900	22100	7	9	7	0	0	0	0	0	0	11
2005	2022-03	1998	46494500.0	배우자 있음	1	86	28600	3900	39000	0	6500	19500	2	4	2	0	0	0	0	0	0	11
10770	2022-04	1967	85139600.0	배우자 있음	0	73	321100	209300	383500	273000	110500	61100	4	13	2	0	0	0	0	0	0	11
6885	2022-02	1985	42837600.0	이혼	1	36	49400	0	15600	3900	1300	1300	2	3	1	0	0	0	0	0	0	11
2072	2020-11	1977	69386200.0	배우자 있음	1	34	1164800	13000	131300	16900	13000	44200	4	9	6	0	0	1	0	0	1	11
9463	2021-02	1967	93217800.0	배우자 있음	1	16	1210300	72800	328900	118300	127400	18200	9	7	4	0	0	0	0	0	0	11
6318	2021-04	1996	89033100.0	배우자 있음	0	48	985400	15600	500500	42900	115700	115700	9	13	1	0	0	0	0	0	0	11
4093	2021-05	1983	69228900.0	배우자 있음	2	61	280800	11700	74100	26000	11700	162500	4	5	7	0	0	0	0	0	0	11
5751	2022-05	1981	40511900.0	이혼	1	54	2600	3900	13000	14300	2600	13000	1	3	1	0	0	0	0	0	0	11
3340	2020-11	1985	54618200.0	배우자 있음	1	56	317200	19500	140400	5200	19500	65000	7	6	6	0	0	0	0	0	1	11
3594	2021-02	1981	70340400.0	배우자 있음	2	74	700700	7800	118300	10400	7800	126100	8	9	13	0	0	0	0	0	0	11
3584	2020-11	1963	64567100.0	미혼	0	35	1535300	33800	156000	22100	16900	50700	5	5	2	0	0	1	0	0	1	11
3643	2022-06	1982	82167800.0	배우자 있음	0	65	975000	10400	162500	14300	10400	33800	4	6	1	0	0	0	0	1	0	11
851	2021-10	1980	74276800.0	배우자 있음	2	48	397800	6500	141700	27300	141700	119600	5	10	9	0	0	0	0	0	0	11
7706	2021-02	1983	60803600.0	배우자 있음	1	88	455000	135200	245700	256100	196300	74100	11	5	6	0	0	1	0	0	0	11
3967	2022-01	1979	102610300.0	배우자 있음	0	19	430300	256100	221000	75400	197600	45500	2	13	1	0	0	0	0	0	0	11
10128	2021-09	1966	70170100.0	배우자 있음	1	21	806000	20800	214500	0	31200	106600	5	12	5	0	0	0	0	0	0	11
486	2022-05	1996	109484700.0	배우자 있음	0	27	564200	178100	520000	58500	178100	58500	3	10	1	0	0	0	0	0	0	11
9	2020-11	1983	59927400.0	미혼	2	86	74100	0	35100	0	0	46800	3	2	4	0	0	0	0	0	0	11
9451	2021-02	1973	95599400.0	배우자 있음	1	92	1054300	98800	556400	128700	178100	139100	10	9	3	0	0	0	0	0	0	11
9264	2022-07	1994	103387700.0	배우자 있음	0	1	549900	54600	917800	94900	256100	256100	4	9	1	0	0	0	0	0	0	11
3865	2021-07	1985	27275300.0	배우자 있음	0	14	2600	15600	13000	7800	16900	39000	3	2	1	0	0	0	0	0	1	11
2853	2022-06	1988	67295800.0	미혼	1	74	78000	66300	113100	7800	26000	66300	4	4	2	0	0	0	0	0	0	11
1490	2021-02	1970	72486700.0	배우자 있음	1	84	877500	0	110500	13000	9100	100100	10	8	5	0	0	0	0	0	0	11
6310	2021-12	1986	42950700.0	배우자 있음	1	4	39000	10400	15600	10400	10400	15600	2	4	1	0	0	0	0	0	0	11
10380	2021-12	1980	49123100.0	배우자 있음	1	50	52000	1300	52000	5200	3900	23400	3	3	1	0	0	0	0	0	0	11
3887	2021-02	1978	35414600.0	미혼	1	2	3900	22100	33800	26000	1300	50700	2	3	2	0	0	0	0	0	1	11
4278	2021-08	1991	113344400.0	미혼	0	73	1183000	144300	941200	63700	96200	71500	10	6	1	0	0	0	0	0	1	11
8643	2021-08	1979	90909000.0	배우자 있음	0	21	327600	127400	1075100	284700	91000	254800	4	12	1	0	0	0	0	0	0	11
1998	2022-05	1984	49006100.0	미혼	1	82	44200	7800	27300	14300	5200	10400	2	3	1	0	0	0	0	0	0	11
10795	2022-08	1981	48621300.0	배우자 있음	1	14	24700	3900	24700	3900	1300	3900	2	3	2	0	0	0	0	0	0	11
11110	2021-07	1981	4552600.0	미혼	1	56	2600	1300	1300	0	0	1300	0	0	0	0	0	0	0	0	0	11
2408	2021-02	1984	76176100.0	배우자 있음	2	20	637000	0	239200	13000	36400	27300	7	9	12	0	0	0	0	0	0	11
202	2022-07	1956	106641600.0	사별	0	54	431600	252200	490100	193700	162500	74100	4	7	0	0	0	0	0	0	0	11
7998	2021-03	1966	36513100.0	배우자 있음	2	77	68900	10400	22100	16900	0	27300	2	2	3	0	0	0	0	0	0	11
830	2022-05	1995	96205200.0	미혼	0	5	1019200	62400	728000	54600	228800	62400	4	4	1	1	0	0	0	1	1	11
3536	2021-06	1968	25662000.0	배우자 있음	1	65	9100	14300	3900	13000	5200	26000	1	3	2	0	0	0	0	0	0	11
6050	2021-03	1983	74146800.0	배우자 있음	1	33	1522300	55900	284700	24700	18200	61100	6	13	4	0	0	1	0	0	0	11
125	2021-08	1966	69007900.0	배우자 있음	2	65	279500	9100	42900	3900	0	16900	5	5	6	0	0	0	1	0	0	11
3463	2022-09	1983	90067900.0	배우자 있음	1	41	876200	80600	174200	0	33800	10400	7	13	4	0	0	0	0	0	0	11
2804	2020-11	1983	59927400.0	미혼	2	86	74100	0	35100	0	0	46800	3	2	4	0	0	0	0	0	1	11
3745	2020-12	1996	30330300.0	배우자 있음	1	92	6500	46800	9100	0	13000	58500	3	3	2	0	0	0	0	0	0	11
9771	2021-01	1996	30330300.0	미혼	1	97	135200	26000	131300	31200	19500	6500	5	5	6	0	0	0	0	0	0	11
451	2022-03	1997	12031500.0	미혼	1	91	11700	0	9100	2600	0	5200	1	2	1	0	0	0	0	0	0	11
10530	2022-03	1967	88121800.0	사별	0	0	560300	106600	573300	104000	26000	132600	3	6	1	0	0	0	0	0	1	11
1079	2021-01	1979	93559700.0	배우자 있음	1	59	1300000	0	98800	0	0	13000	3	9	3	0	0	0	1	0	0	11
8920	2021-04	1975	77005500.0	미혼	1	4	582400	52000	609700	104000	0	118300	11	12	3	0	0	0	0	0	0	11
6678	2022-06	1997	41506400.0	배우자 있음	1	5	42900	5200	31200	5200	2600	6500	3	4	2	0	0	0	0	0	0	11
3852	2021-06	1969	97345300.0	배우자 있음	2	48	656500	93600	351000	46800	35100	70200	9	12	4	0	0	0	0	0	0	11
528	2021-02	1986	85564700.0	배우자 있음	0	99	347100	49400	911300	193700	214500	81900	5	10	1	0	0	0	0	0	0	11
73	2021-08	1961	66834300.0	미혼	3	81	18200	0	3900	0	0	1300	0	3	1	0	0	0	0	0	0	11
5589	2020-11	1972	67577900.0	이혼	1	95	820300	0	149500	13000	9100	39000	9	10	3	0	0	0	0	0	0	11
10212	2021-04	1994	55101800.0	배우자 있음	1	43	84500	5200	20800	0	5200	14300	3	3	1	0	0	0	0	0	0	11
6365	2021-11	1995	39507000.0	배우자 있음	0	5	13000	15600	15600	32500	1300	26000	2	3	1	0	0	0	0	0	0	11
5636	2021-02	1971	40277900.0	미혼	0	50	66300	5200	65000	15600	1300	63700	4	3	1	0	0	0	0	0	1	11
591	2021-04	1965	85842900.0	사별	1	76	380900	45500	232700	59800	76700	84500	8	7	2	0	0	0	0	0	0	11
2217	2021-06	1983	48469200.0	배우자 있음	2	46	14300	1300	2600	2600	1300	7800	0	3	1	0	0	0	0	0	0	11
2544	2022-01	1959	74789000.0	이혼	1	68	65000	1300	35100	7800	9100	1300	1	4	1	0	0	0	0	0	0	11
7725	2022-06	1973	99840000.0	배우자 있음	0	33	224900	33800	331500	45500	92300	105300	4	7	1	0	0	0	0	0	0	11
8091	2020-11	1964	83125900.0	배우자 있음	1	50	549900	239200	478400	16900	126100	27300	6	6	1	0	0	0	0	0	0	11
7321	2022-08	1970	98905300.0	배우자 있음	0	85	379600	39000	539500	81900	42900	260000	4	4	1	1	0	0	0	0	0	11
5462	2020-11	1982	87678500.0	배우자 있음	1	63	984100	104000	282100	37700	104000	14300	9	12	5	0	0	0	0	0	0	11
7791	2021-12	1975	48170200.0	배우자 있음	2	89	15600	1300	7800	0	1300	6500	1	3	2	0	0	0	0	0	0	11
955	2021-01	1970	61327500.0	배우자 있음	2	81	217100	2600	57200	7800	2600	24700	4	4	7	0	0	1	0	0	1	11
4037	2021-09	1984	41416700.0	이혼	1	77	3900	1300	3900	10400	0	6500	1	2	1	0	0	0	0	0	0	11
6642	2021-04	1969	35379500.0	이혼	3	50	39000	6500	28600	10400	11700	36400	2	4	4	0	0	0	0	0	0	11
2793	2021-10	1984	91232700.0	이혼	1	10	691600	114400	218400	89700	57200	172900	7	13	3	0	0	0	0	0	0	11
5424	2021-05	1991	51898600.0	배우자 있음	1	30	37700	15600	76700	24700	1300	46800	3	4	2	0	0	0	0	0	0	11
879	2022-01	1984	64585300.0	배우자 있음	2	66	534300	0	33800	0	0	27300	7	7	6	0	0	0	0	0	0	11
9530	2021-01	1996	32038500.0	배우자 있음	1	16	6500	3900	5200	5200	1300	0	1	2	1	0	0	0	0	0	0	11
4828	2022-09	1962	103824500.0	이혼	1	12	92300	128700	361400	240500	157300	49400	5	5	1	0	0	0	0	0	0	11
10699	2022-09	1993	57618600.0	배우자 있음	1	30	59800	0	52000	3900	0	3900	3	3	2	0	0	0	0	0	0	11
1497	2021-04	1960	62345400.0	미혼	1	8	348400	14300	114400	19500	3900	28600	6	5	2	0	0	0	0	0	0	11
7476	2021-02	1972	83163600.0	미혼	1	93	1206400	81900	330200	0	15600	15600	5	10	4	0	0	0	1	0	0	11
4390	2022-07	1962	97909500.0	배우자 있음	1	14	596700	19500	222300	184600	29900	40300	5	12	2	0	0	0	0	0	0	11
10478	2020-12	1958	72172100.0	배우자 있음	2	53	627900	0	140400	0	7800	46800	11	6	5	0	0	0	0	0	1	11
1081	2021-06	1965	97867900.0	배우자 있음	3	26	952900	11700	234000	15600	24700	85800	6	5	11	0	0	0	0	0	0	11
4261	2021-02	1954	107640000.0	미혼	0	23	1307800	28600	149500	76700	88400	58500	7	12	1	1	0	0	0	1	1	11
9916	2021-01	1962	50697400.0	배우자 있음	2	92	44200	1300	18200	0	0	6500	2	3	3	0	0	0	0	0	0	11
5350	2022-05	1999	117829400.0	미혼	0	29	1502800	156000	1189500	122200	187200	124800	3	10	1	0	0	0	0	1	1	11
8135	2022-01	1994	35309300.0	배우자 있음	1	41	9100	5200	29900	9100	0	14300	1	3	1	0	0	0	0	0	0	11
8685	2020-11	1985	54618200.0	배우자 있음	1	56	317200	19500	140400	5200	19500	65000	7	6	6	0	0	0	0	0	1	11
4967	2021-06	1968	49661300.0	배우자 있음	1	19	302900	0	29900	0	0	15600	5	5	4	0	0	0	0	0	0	11
2130	2022-06	1990	58763900.0	배우자 있음	2	4	45500	3900	87100	13000	10400	31200	3	3	1	0	0	0	0	0	1	11
9298	2022-07	1955	106046200.0	배우자 있음	0	89	1627600	0	604500	59800	45500	0	4	8	1	0	0	0	1	1	0	11
8175	2021-09	2000	45415500.0	배우자 있음	0	71	44200	5200	85800	3900	13000	26000	2	4	1	0	0	0	0	0	0	11
6257	2021-04	1984	78626600.0	미혼	1	81	331500	55900	174200	48100	18200	31200	7	7	1	0	0	0	0	0	0	11
3790	2022-04	1964	45022900.0	배우자 있음	3	31	10400	1300	6500	0	0	1300	1	2	1	0	0	0	0	0	0	11
9952	2022-03	1955	101520900.0	배우자 있음	0	53	478400	41600	830700	16900	55900	13000	4	5	1	0	0	0	0	0	0	11
3503	2022-02	1958	107198000.0	이혼	0	78	331500	61100	744900	67600	41600	19500	5	6	1	0	0	0	0	0	0	11
5223	2022-07	1974	59673900.0	배우자 있음	1	80	42900	10400	13000	2600	13000	3900	2	3	2	0	0	0	0	0	0	11
4608	2022-05	1995	105769300.0	이혼	0	18	211900	29900	551200	35100	84500	98800	3	13	1	0	0	0	0	0	1	11
1626	2022-08	1981	46618000.0	이혼	2	37	19500	0	10400	5200	2600	26000	1	2	2	0	0	1	0	0	1	11
4764	2020-11	1960	52574600.0	배우자 있음	2	52	58500	15600	67600	32500	28600	16900	3	4	4	0	0	0	0	0	1	11
2471	2022-09	1973	79926600.0	배우자 있음	0	39	62400	75400	88400	20800	85800	55900	3	6	1	0	0	0	0	0	0	11
5892	2021-07	1988	45458400.0	배우자 있음	1	11	205400	7800	58500	10400	2600	2600	3	5	7	0	0	0	0	0	0	11
2612	2022-03	1995	98532200.0	배우자 있음	0	33	980200	208000	812500	81900	41600	62400	7	12	1	1	0	0	0	0	0	11
4971	2021-03	1970	40946100.0	배우자 있음	1	22	140400	1300	36400	16900	1300	5200	3	4	2	0	0	0	0	0	0	11
5185	2021-05	1963	96548400.0	배우자 있음	0	83	258700	85800	409500	126100	226200	53300	4	5	1	0	0	0	0	0	0	11
10069	2020-11	1996	17841200.0	배우자 있음	1	43	2600	9100	6500	2600	19500	35100	2	2	1	0	0	1	0	0	0	11
2262	2021-11	1973	58685900.0	배우자 있음	1	74	262600	6500	96200	14300	6500	18200	6	5	3	0	0	0	0	0	0	11
1131	2022-07	1975	68339700.0	미혼	1	54	110500	0	3900	0	0	9100	2	4	1	0	0	0	0	0	0	11
1041	2021-01	1981	62961600.0	미혼	1	3	418600	3900	65000	5200	3900	54600	7	6	5	0	0	0	0	0	1	11
24	2022-05	1968	22287200.0	배우자 있음	2	96	23400	2600	24700	0	2600	7800	3	4	5	0	0	0	0	0	0	11
3409	2022-01	1992	46940400.0	미혼	1	68	183300	10400	167700	3900	14300	61100	7	4	3	0	0	1	0	0	0	11
7022	2020-12	1979	99378500.0	배우자 있음	1	2	960700	139100	401700	182000	104000	45500	2	13	1	0	0	0	0	0	0	11
