연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2017-07-01,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,남성,38,660500
2017-07-01,서귀포시,서홍동,과실 및 채소 소매업,남성,40,1554700
2017-07-01,서귀포시,동홍동,화장품 및 방향제 소매업,여성,6,1290000
2017-07-01,서귀포시,동홍동,한식 음식점업,여성,4978,226543100
2017-07-01,서귀포시,서홍동,내항 여객 운송업,남성,336,31440200
2017-07-01,서귀포시,서홍동,육류 소매업,남성,26,736400
2017-07-01,서귀포시,송산동,비알콜 음료점업,남성,2854,33778520
2017-07-01,서귀포시,예래동,그외 기타 스포츠시설 운영업,여성,14,905000
2017-07-01,서귀포시,서홍동,기타 외국식 음식점업,여성,174,3489800
2017-07-01,서귀포시,서홍동,수산물 소매업,여성,31,1528000
2017-07-01,서귀포시,서홍동,서양식 음식점업,여성,661,10310400
2017-07-01,서귀포시,서홍동,빵 및 과자류 소매업,여성,232,2267200
2017-07-01,서귀포시,서홍동,비알콜 음료점업,여성,1020,9472600
2017-07-01,서귀포시,서홍동,내항 여객 운송업,여성,261,23490200
2017-07-01,서귀포시,서홍동,기타음식료품위주종합소매업,여성,22,1070020
2017-07-01,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,여성,24,417200
2017-07-01,서귀포시,성산읍,그외 기타 종합 소매업,남성,1,1000000
2017-07-01,서귀포시,서홍동,과실 및 채소 소매업,여성,52,1992100
2017-07-01,서귀포시,서홍동,화장품 및 방향제 소매업,남성,29,717350
2017-07-01,서귀포시,서홍동,한식 음식점업,남성,3461,129400200
2017-07-01,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,333,4153900
2017-07-01,서귀포시,서홍동,체인화 편의점,남성,8064,68184170
2017-07-01,서귀포시,서홍동,차량용 주유소 운영업,남성,1546,76660301
2017-07-01,서귀포시,서홍동,슈퍼마켓,여성,353,7329740
2017-07-01,서귀포시,서홍동,스포츠 및 레크레이션 용품 임대업,여성,3,112000
2017-07-01,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,남성,1275,26146800
2017-07-01,서귀포시,성산읍,과실 및 채소 소매업,남성,658,27465514
2017-07-01,서귀포시,서홍동,화장품 및 방향제 소매업,여성,89,1773120
2017-07-01,서귀포시,서홍동,한식 음식점업,여성,2268,73919420
2017-07-01,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,305,3873500
2017-07-01,서귀포시,서홍동,체인화 편의점,여성,4724,39607290
2017-07-01,서귀포시,성산읍,슈퍼마켓,여성,4327,117063350
2017-07-01,서귀포시,서홍동,차량용 주유소 운영업,여성,1079,54286120
2017-07-01,서귀포시,서홍동,중식 음식점업,여성,116,2702000
2017-07-01,서귀포시,서홍동,전시 및 행사 대행업,여성,31,998900
2017-07-01,서귀포시,서홍동,일식 음식점업,여성,40,1956900
2017-07-01,서귀포시,서홍동,육류 소매업,여성,36,1212500
2017-07-01,서귀포시,서홍동,욕탕업,여성,151,1546500
2017-07-01,서귀포시,서홍동,여관업,여성,28,1504490
2017-07-01,서귀포시,서홍동,차량용 가스 충전업,여성,30,1970515
2017-07-01,서귀포시,성산읍,그외 기타 스포츠시설 운영업,남성,80,4724300
2017-07-01,서귀포시,성산읍,기타 외국식 음식점업,남성,228,12995300
2017-07-01,서귀포시,성산읍,서양식 음식점업,여성,1813,33652500
2017-07-01,서귀포시,성산읍,욕탕업,남성,33,605000
2017-07-01,서귀포시,성산읍,차량용 가스 충전업,남성,45,6344880
2017-07-01,서귀포시,성산읍,중식 음식점업,남성,532,13996000
2017-07-01,서귀포시,성산읍,전시 및 행사 대행업,남성,1885,106411780
2017-07-01,서귀포시,성산읍,일식 음식점업,남성,394,31223850
2017-07-01,서귀포시,성산읍,일반유흥 주점업,남성,379,74163350
2017-07-01,서귀포시,성산읍,육류 소매업,남성,311,14930430
2017-07-01,서귀포시,성산읍,여관업,남성,1335,79646213
2017-07-01,서귀포시,성산읍,기타 주점업,남성,100,15550000
2017-07-01,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,남성,161,5386600
2017-07-01,서귀포시,성산읍,슈퍼마켓,남성,7080,178541170
2017-07-01,서귀포시,성산읍,수산물 소매업,남성,778,43146100
2017-07-01,서귀포시,성산읍,서양식 음식점업,남성,1652,31577250
2017-07-01,서귀포시,성산읍,빵 및 과자류 소매업,남성,2142,22612880
2017-07-01,서귀포시,성산읍,비알콜 음료점업,남성,2287,28181782
2017-07-01,서귀포시,성산읍,차량용 주유소 운영업,남성,5189,233766146
2017-07-01,서귀포시,성산읍,체인화 편의점,남성,17130,168892530
2017-07-01,서귀포시,성산읍,빵 및 과자류 소매업,여성,2415,25507790
2017-07-01,서귀포시,성산읍,비알콜 음료점업,여성,2452,34683849
2017-07-01,서귀포시,성산읍,기타음식료품위주종합소매업,여성,3030,131905490
2017-07-01,서귀포시,성산읍,기타 주점업,여성,13,1975000
2017-07-01,서귀포시,성산읍,기타 외국식 음식점업,여성,126,8081500
2017-07-01,서귀포시,성산읍,그외 기타 종합 소매업,여성,1,100000
2017-07-01,서귀포시,성산읍,기타음식료품위주종합소매업,남성,3658,163137790
2017-07-01,서귀포시,성산읍,그외 기타 스포츠시설 운영업,여성,75,3855000
2017-07-01,서귀포시,성산읍,과실 및 채소 소매업,여성,744,61821000
2017-07-01,서귀포시,성산읍,휴양콘도 운영업,남성,1231,123398768
2017-07-01,서귀포시,성산읍,화장품 및 방향제 소매업,남성,201,4262960
2017-07-01,서귀포시,성산읍,호텔업,남성,22,1110000
2017-07-01,서귀포시,성산읍,한식 음식점업,남성,16382,697988608
2017-07-01,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1215,17866110
2017-07-01,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,여성,1343,27143200
2017-07-01,서귀포시,성산읍,수산물 소매업,여성,609,51303500
2017-07-01,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,여성,52,1686000
2017-07-01,서귀포시,송산동,일식 음식점업,여성,2950,204917600
2017-07-01,서귀포시,성산읍,휴양콘도 운영업,여성,976,67000742
2017-07-01,서귀포시,성산읍,화장품 및 방향제 소매업,여성,512,8527940
2017-07-01,서귀포시,성산읍,호텔업,여성,4,200000
2017-07-01,서귀포시,성산읍,한식 음식점업,여성,12434,493222345
2017-07-01,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1183,18144010
2017-07-01,서귀포시,성산읍,체인화 편의점,여성,10251,93932390
2017-07-01,서귀포시,성산읍,차량용 가스 충전업,여성,34,5179930
2017-07-01,서귀포시,송산동,욕탕업,남성,7,79200
2017-07-01,서귀포시,성산읍,중식 음식점업,여성,279,7806000
2017-07-01,서귀포시,성산읍,전시 및 행사 대행업,여성,1738,92800850
2017-07-01,서귀포시,성산읍,일식 음식점업,여성,238,18000700
2017-07-01,서귀포시,성산읍,일반유흥 주점업,여성,67,7322000
2017-07-01,서귀포시,성산읍,육류 소매업,여성,245,11486800
2017-07-01,서귀포시,성산읍,욕탕업,여성,18,349000
2017-07-01,서귀포시,송산동,건강보조식품 소매업,남성,52,9279950
2017-07-01,서귀포시,송산동,과실 및 채소 소매업,남성,1908,91160470
2017-07-01,서귀포시,송산동,관광 민예품 및 선물용품 소매업,남성,631,18211300
2017-07-01,서귀포시,송산동,여행사업,남성,31,374100
2017-07-01,서귀포시,예래동,그외 기타 종합 소매업,여성,2,280000
2017-07-01,서귀포시,송산동,여관업,남성,2270,191030751
2017-07-01,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,남성,2439,215897560
2017-07-01,서귀포시,송산동,슈퍼마켓,남성,22690,561222017
2017-07-01,서귀포시,송산동,수산물 소매업,남성,1801,107297008
2017-07-01,서귀포시,성산읍,차량용 주유소 운영업,여성,2386,93626383
2017-07-01,서귀포시,송산동,서양식 음식점업,남성,3397,106573760
2017-07-01,서귀포시,송산동,마사지업,남성,5,430000
2017-07-01,서귀포시,송산동,기타음식료품위주종합소매업,남성,2215,89676420
2017-07-01,서귀포시,송산동,기타 주점업,남성,879,177570000
2017-07-01,서귀포시,송산동,기타 외국식 음식점업,남성,730,40038400
2017-07-01,서귀포시,송산동,기타 대형 종합 소매업,남성,5863,333998380
2017-07-01,서귀포시,송산동,그외 기타 종합 소매업,남성,26,4008000
2017-07-01,서귀포시,송산동,빵 및 과자류 소매업,남성,3634,50378360
2017-07-01,서귀포시,성산읍,여관업,여성,1075,64352658
2017-07-01,서귀포시,송산동,육류 소매업,남성,1226,56745740
2017-07-01,서귀포시,송산동,일식 음식점업,남성,4431,343799600
2017-07-01,서귀포시,송산동,중식 음식점업,남성,1765,49272500
2017-07-01,서귀포시,송산동,차량용 가스 충전업,남성,605,21761499
2017-07-01,서귀포시,송산동,차량용 주유소 운영업,남성,9132,463928806
2017-07-01,서귀포시,송산동,체인화 편의점,남성,37639,348748224
2017-07-01,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4572,61782160
2017-07-01,서귀포시,송산동,일반유흥 주점업,남성,2039,509262520
2017-07-01,서귀포시,송산동,전시 및 행사 대행업,남성,159,3260450
2017-07-01,서귀포시,송산동,한식 음식점업,남성,31421,1483430503
2017-07-01,서귀포시,송산동,휴양콘도 운영업,남성,5,1480000
2017-07-01,서귀포시,송산동,건강보조식품 소매업,여성,63,9411050
2017-07-01,서귀포시,송산동,과실 및 채소 소매업,여성,2437,104527976
2017-07-01,서귀포시,송산동,관광 민예품 및 선물용품 소매업,여성,1044,25176200
2017-07-01,서귀포시,송산동,그외 기타 종합 소매업,여성,12,1683500
2017-07-01,서귀포시,송산동,호텔업,남성,114,9926090
2017-07-01,서귀포시,송산동,화장품 및 방향제 소매업,남성,556,33105810
2017-07-01,서귀포시,송산동,전시 및 행사 대행업,여성,162,3932100
2017-07-01,서귀포시,송산동,기타 대형 종합 소매업,여성,6525,378308770
2017-07-01,서귀포시,송산동,기타 외국식 음식점업,여성,413,17289000
2017-07-01,서귀포시,송산동,일반유흥 주점업,여성,443,53955600
2017-07-01,서귀포시,송산동,육류 소매업,여성,1428,75720545
2017-07-01,서귀포시,송산동,욕탕업,여성,4,43100
2017-07-01,서귀포시,송산동,여행사업,여성,34,4289500
2017-07-01,서귀포시,송산동,여관업,여성,1392,118990202
2017-07-01,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,여성,1908,202302830
2017-07-01,서귀포시,송산동,기타 수상오락 서비스업,여성,1,420000
2017-07-01,서귀포시,송산동,슈퍼마켓,여성,20052,546159430
2017-07-01,서귀포시,송산동,서양식 음식점업,여성,4122,69898160
2017-07-01,서귀포시,송산동,빵 및 과자류 소매업,여성,5165,68925570
2017-07-01,서귀포시,송산동,비알콜 음료점업,여성,3492,39573050
2017-07-01,서귀포시,송산동,마사지업,여성,2,160000
2017-07-01,서귀포시,송산동,기타음식료품위주종합소매업,여성,1670,63305830
2017-07-01,서귀포시,송산동,기타 주점업,여성,97,17577000
2017-07-01,서귀포시,송산동,수산물 소매업,여성,1713,86716673
2017-07-01,서귀포시,서홍동,중식 음식점업,남성,287,6390000
2017-07-01,서귀포시,송산동,중식 음식점업,여성,917,25884050
2017-07-01,서귀포시,영천동,한식 음식점업,여성,1388,77446850
2017-07-01,서귀포시,안덕면,체인화 편의점,여성,6052,55825207
2017-07-01,서귀포시,안덕면,건강보조식품 소매업,여성,1,250000
2017-07-01,서귀포시,안덕면,그외 기타 종합 소매업,여성,1,1250000
2017-07-01,서귀포시,안덕면,그외 기타 스포츠시설 운영업,여성,66,3099800
2017-07-01,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,여성,8,292500
2017-07-01,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,여성,363,9929400
2017-07-01,서귀포시,안덕면,과실 및 채소 소매업,여성,265,8323610
2017-07-01,서귀포시,안덕면,골프장 운영업,여성,886,87414250
2017-07-01,서귀포시,송산동,휴양콘도 운영업,여성,3,1063000
2017-07-01,서귀포시,안덕면,차량용 주유소 운영업,여성,2396,114790113
2017-07-01,서귀포시,송산동,화장품 및 방향제 소매업,여성,1931,95302140
2017-07-01,서귀포시,송산동,호텔업,여성,71,4849250
2017-07-01,서귀포시,송산동,한식 음식점업,여성,19000,784324414
2017-07-01,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,4370,55268930
2017-07-01,서귀포시,송산동,체인화 편의점,여성,21723,212223060
2017-07-01,서귀포시,송산동,차량용 주유소 운영업,여성,4799,219192017
2017-07-01,서귀포시,안덕면,기타 수상오락 서비스업,여성,3,500000
2017-07-01,서귀포시,안덕면,전시 및 행사 대행업,여성,4458,109347170
2017-07-01,서귀포시,안덕면,일식 음식점업,여성,25,3712000
2017-07-01,서귀포시,안덕면,일반유흥 주점업,여성,1,350000
2017-07-01,서귀포시,안덕면,욕탕업,여성,624,15544500
2017-07-01,서귀포시,안덕면,여관업,여성,3399,62230469
2017-07-01,서귀포시,안덕면,스포츠 및 레크레이션 용품 임대업,여성,72,3473950
2017-07-01,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,425,12322800
2017-07-01,서귀포시,안덕면,슈퍼마켓,여성,870,13783460
2017-07-01,서귀포시,안덕면,서양식 음식점업,여성,8151,203803960
2017-07-01,서귀포시,안덕면,빵 및 과자류 소매업,여성,348,6311370
2017-07-01,서귀포시,안덕면,비알콜 음료점업,여성,806,12662030
2017-07-01,서귀포시,안덕면,기타음식료품위주종합소매업,여성,1878,71986490
2017-07-01,서귀포시,안덕면,기타 주점업,여성,9,2280000
2017-07-01,서귀포시,안덕면,기타 외국식 음식점업,여성,105,5816000
2017-07-01,서귀포시,안덕면,수산물 소매업,여성,105,17395600
2017-07-01,서귀포시,안덕면,중식 음식점업,여성,201,5046400
2017-07-01,서귀포시,안덕면,한식 음식점업,여성,5896,300178025
2017-07-01,서귀포시,안덕면,욕탕업,남성,873,20664200
2017-07-01,서귀포시,안덕면,그외 기타 종합 소매업,남성,1,1000000
2017-07-01,서귀포시,안덕면,빵 및 과자류 소매업,남성,313,5458780
2017-07-01,서귀포시,안덕면,비알콜 음료점업,남성,757,11926010
2017-07-01,서귀포시,안덕면,기타음식료품위주종합소매업,남성,2648,92847030
2017-07-01,서귀포시,안덕면,기타 주점업,남성,66,9045000
2017-07-01,서귀포시,안덕면,기타 외국식 음식점업,남성,214,11800000
2017-07-01,서귀포시,안덕면,기타 수상오락 서비스업,남성,8,3405000
2017-07-01,서귀포시,안덕면,그외 기타 스포츠시설 운영업,남성,69,2777700
2017-07-01,서귀포시,안덕면,수산물 소매업,남성,142,6076300
2017-07-01,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,남성,16,705000
2017-07-01,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,남성,318,10788490
